contents_id	contents_name	uniq_events	uniq_users	nav_instability_rate	memo_rate	marker_rate	rec_open_rate	rec_click_through_rate	quiz_rate	median_gap	z_nav_instability_rate	z_memo_rate	z_rec_open_rate	z_median_gap	z_rec_click_through_rate	pilot_friction_score
3295c76acbf4caaed33c36b1b5fc2cb1	R7 No.1 (0414)	5422	41	0.000369	0.851715	0	0	0	0	1	-0.7489915134911901	1.461234090790084	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.44880976015508023
ea5d2f1c4608232e07d3aa3d998e5135	R7 No.1 (0414)	5308	50	0.000188	0.818387	0.000377	0.000377	0	0	1	-0.7506053127279991	1.364682043817494	-0.12338013605599045	-0.2247366995705047	-0.181740525870158	0.4477004213331577
e94f63f579e05cb49c05c2d050ead9c0	0529_1円の性質「トレミーの定理」	4852	37	0.004328	0.839035	0	0	0	0	1	-0.7136929986927	1.4244998146375263	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4473739988010126
0fc170ecbb8ff1afb2c6de48ea5343e7	No.14(0919)	14772	119	0.000203	0.845045	0.000271	6.8e-05	0	0	1	-0.7504715724597553	1.4419109344858603	-0.2029304299093864	-0.2247366995705047	-0.181740525870158	0.44551275841637195
021bbc7ee20b71134d53e20206bd6feb	0527円の性質「内接円・外接円」	7176	37	0.013657	0.809643	0	0	0	0	1	-0.6305154678629159	1.3393504578018818	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.44540217279515215
66121d1f782d29b62a286909165517bc	9_回転体の体積	46335	118	0.004942	0.833603	0	2.2e-05	0	0	1	-0.7082185637125855	1.4087631752005632	-0.2147728684765586	-0.2247366995705047	-0.181740525870158	0.4427755693110723
577bcc914f9e55d5e4e4f82f9f00e7d4	0417 図形と相似「相似の証明」	3915	40	0.025287	0.750192	0	0.000255	0	0	1	-0.5268221798845273	1.1671194285001698	-0.15478834269066458	-0.2247366995705047	-0.181740525870158	0.4425127322246313
dbd22ba3bd0df8f385bdac3e9f8be207	【10】 2016年度　本試験　英語【筆記】 第５問	1650	80	0.055758	0	0	0	0	0.262424	3	-0.255142198973996	-1.0062055001622547	-0.22043664344346706	1.742313552584236	-0.181740525870158	0.4422697358746762
11b9842e0a271ff252c1903e7132cd68	0417 図形と相似「相似の証明」	12254	43	0.016321	0.799412	0.00049	0	0	0	1	-0.6067631962228104	1.30971099571065	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.439514982344026
db116b39f7a3ac5366079b1d9fe249a5	0701 三平方の定理「関数」 	4686	38	0.01942	0.789373	0	0	0	0	1	-0.5791324568036337	1.2806277624065863	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.43806248845913887
